Zero,One,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Eleven,Twelve,Thirteen,Fourteen,Fifteen,Sixteen,Seventeen,Eighteen,Class,Stability,Selected
-0.102654282,-1.378550973,0.67113576,0.145262342,2.088750343,-1.377515636,-0.793023462,1.863127274,0.480347337,0.865812996,-0.050430177,1.141399929,-0.641357767,0.449697101,-0.722443669,-0.306449642,0.282699224,-1.273856465,-0.410505977,1,0.75,No
-0.644430522,0.295669084,0.952532431,0.954793355,2.060534653,-0.107077531,-0.336445875,-0.203912004,0.880407566,-0.125171401,0.296046006,0.583218541,-0.794650577,-0.825712082,-0.805895057,0.108191433,-0.240828231,1.319413288,-1.098932911,0,0.95,No
0.694387393,-0.73962108,-0.477966717,-0.919899423,-2.42066988,0.340723168,1.800583481,-0.381181167,0.392311355,0.289527918,-3.297087703,1.319866092,3.701131696,-1.768374882,1.424754152,1.212282695,-1.507314859,-0.980147991,-0.655468627,0,0.8,No
-0.444754057,0.350899173,-0.902618994,-1.712812277,1.520737071,1.671643388,0.503286914,-0.624247499,0.476385097,-2.029415283,0.338845667,-1.220379185,-1.859098202,0.676601011,0.117748775,-0.367963191,-0.38699878,2.359787383,-0.55420403,1,0.85,No
0.298002352,0.227689384,0.850722441,1.596834234,0.987652383,-1.01398669,1.808138747,0.663716347,-0.546028612,-0.233868712,0.245705008,-0.675343554,-0.868006985,-1.568228921,0.594938688,-2.455907073,-0.310411071,-0.582766389,-1.487695097,1,1,No
0.329241915,0.668132041,0.012877609,0.876774769,-0.524480709,-1.334338356,0.028446207,-1.64592088,-0.379403578,1.392810254,1.021305115,-1.496460826,-0.743993987,0.322609732,-0.1814726,2.146874286,-0.247354652,0.312211413,-0.342873114,0,0.45,No
0.162414127,-2.163575704,0.149649185,-1.053229342,2.002328442,1.417720192,-0.70690595,0.776453157,0.729988781,0.184645048,-0.998511096,-0.707304655,-0.432988934,-0.487798988,1.405974516,0.263676198,-0.294159013,1.055315943,-0.254882759,1,0.15,No
-1.759820482,-0.7341339,0.315693882,-1.722338791,-1.2564745,-1.093020852,-0.864784442,-3.257998369,-1.383738639,-2.294121659,0.719174473,-0.21230673,-0.382982675,-0.280617479,-0.118600353,2.591360448,-1.194933012,1.173634848,-0.600646977,1,0.4,No
-1.828643233,-0.949179116,-1.488492697,1.069835088,0.371333693,-0.063335425,-1.135703626,1.367181173,1.51552159,2.037140882,-0.08460057,-0.188940981,-0.134031052,-2.569365638,-0.257278899,-1.229645393,0.495215467,-0.076155729,0.165182497,1,1,No
0.682147815,0.594550806,-2.000024969,-0.354177545,-1.562485224,-1.771159719,0.493099841,-1.098456467,0.920857248,0.079909043,0.664000677,-0.866618442,-0.946561966,0.595209599,1.809078482,2.624477826,-1.104344238,-0.642895583,-0.438519451,1,0.45,No
-0.708765094,1.286529806,-1.250486441,-0.576346381,0.512627162,0.985407305,-0.184713407,-1.346636736,0.944007039,-1.168245735,0.255233982,1.67262424,-0.107509351,0.189173727,-0.545617269,1.31515378,1.053566491,1.10990733,0.395716823,0,1,No
-0.140616431,-1.284639427,-0.17754941,0.556957349,-0.981929157,-0.868120945,-0.293881454,0.926822497,0.143319338,1.075974566,-0.785501164,-0.467256027,0.274551577,0.522173051,-0.035545611,2.26788434,-0.850272717,0.250787233,-0.872926743,0,1,No
1.656434764,0.480227557,-1.026155719,-0.737543261,2.383672798,1.332199638,-0.916300839,-1.296581044,-0.020390896,-0.656741378,1.33231066,-0.308180873,0.810599121,-1.286379974,0.795944782,-0.602345159,-0.05030044,-0.644756003,0.997333151,1,0.95,No
-0.456052487,-1.228073004,0.540597007,0.125947415,-0.124009778,-1.036005297,0.440826813,2.42968458,-0.206447177,0.568174746,-0.717418469,1.033975166,0.542269278,1.225854108,0.923558706,-0.989380296,-1.578796303,-0.748363478,-0.30409418,1,1,No
-3.111757506,-0.825662478,1.896386173,-0.720572177,1.027948865,0.598846208,-0.360152431,-0.007335746,-0.599291732,-0.67198389,-0.021279448,0.218224001,1.047772575,-0.467566464,-0.795507647,0.500497261,-0.93746067,-0.663279656,0.572467424,0,1,No
-0.026648655,0.694879769,-1.852906121,-1.30854872,-0.189471276,-1.111742716,-0.599906713,-1.8793606,-1.157534392,1.006067922,-1.350771336,0.458674531,-1.697707618,1.001230364,0.518775284,0.006194735,1.10813802,1.122157894,-0.357050848,1,0,No
-0.624741398,0.153113768,2.421882992,1.006850105,-1.221862384,0.285179878,-0.245216093,-1.548071352,0.247491085,-0.284100649,-1.122605933,-0.064806021,0.795052467,-0.494470889,0.397121832,0.833161861,-1.027866302,-0.645539072,1.098288682,1,0.55,No
-0.428269599,-1.257021681,-0.901271775,0.586903344,2.701896879,2.369704366,-0.841000846,-1.321590549,-0.587497307,0.186757388,-0.890785182,-0.402588594,0.873770708,0.83796606,-0.368276529,-0.332951414,0.057331545,0.349946943,-0.115363711,1,0.25,No
0.883392514,-0.850448276,0.657526592,-3.093390479,-0.850337064,-0.587406724,0.498181899,-0.75686027,-0.597682188,1.560369453,-0.674795139,-0.717907237,0.146615974,1.020754129,-1.636037769,0.643554406,-0.249587599,1.514509446,0.505584071,1,0.55,No
0.623447156,1.19426275,-0.21164557,0.627674182,0.064643071,-0.67852096,0.677200529,-0.450347322,0.647866503,-1.956399505,-0.017158339,-1.402838325,-0.376886473,-0.259977785,-0.160081747,-1.858344487,-0.61618909,-1.615873552,1.616692181,1,1,No
0.754751336,0.096009759,2.157298845,-0.371030611,-0.024529082,2.105655971,1.515307776,-0.968251765,-1.116124364,-0.188694527,0.673779238,0.077860506,-1.452302833,-0.313726008,-0.061422533,-0.662283009,-1.084280513,-0.781740855,-0.854282287,1,1,No
-0.84121895,1.048828871,-0.174846331,-1.774309409,-0.66602157,0.644450155,-1.729945849,-2.706377936,0.856989772,-0.706444844,0.734252343,-1.825208853,0.386963983,0.28907495,0.228773599,1.419973082,0.689707539,-0.142488306,-1.301193214,1,0.25,No
0.271862488,2.008547674,1.096186233,-0.144286763,-1.50331816,-1.693367156,-0.098865915,1.620742169,1.31508066,1.985025653,0.999233292,0.34582305,-1.059683938,-1.45739219,-1.954124334,2.482600497,1.815006986,0.795209255,0.262067048,0,0.8,No
0.370862651,-0.694886457,-1.528832454,-0.837899746,-2.17723041,1.626478092,-0.110398592,-2.342199845,-1.01110453,-0.976557951,-0.123951142,0.888811859,-0.30271862,1.616565847,-0.916832844,3.511066094,-0.109992255,1.873169548,0.950633453,1,0.35,No
-0.326377144,0.832833336,-0.610640525,0.703143009,-1.661886928,1.221266767,-0.219938911,-0.465473272,-0.862717166,0.310895333,1.242555965,0.416319333,1.143327119,0.598283757,-1.311162719,2.837845898,0.792480863,1.510465936,1.479802852,0,0.75,No
0.769736253,0.638722803,-2.547044831,-0.660736864,-1.257043713,0.164393233,0.186483131,1.489051355,0.036550101,-0.645585122,0.579473686,0.111754653,0.577365631,-1.018775767,0.202249161,0.997316436,-1.426342256,0.351221976,-0.818451881,0,1,No
0.256001202,1.232779057,0.60864734,-1.284382621,-0.135366521,0.333494141,-0.137242233,2.444874139,1.212189122,0.08599161,-0.828216246,1.82633449,0.629324018,1.604655062,0.379974581,-2.833246019,-1.423533676,0.577770737,0.592931087,1,1,No
0.739971816,-1.223402048,-0.730024972,-0.388291639,-0.332176246,-0.143856575,-1.17932058,1.483868182,-0.798364833,-0.885352011,-0.858941756,1.046343206,-0.463550067,1.26319213,0.185691048,1.319954524,0.794188823,-0.038506512,-0.932434374,0,1,No
-1.157931481,-0.846096196,-1.446548615,1.453435342,-1.962428153,1.972408806,0.506510137,-0.74974389,-0.498574356,-0.067999412,-0.519163278,1.436297588,0.627636568,0.611510303,-1.41425704,2.790327107,0.314204118,1.456043445,1.134711048,1,0.25,No
0.921473825,0.003957309,0.063574375,-0.17692082,-0.808685753,0.32509764,-0.613030815,-0.131800162,0.884248322,0.460580707,-0.040493187,1.193535642,-0.344136325,0.02922509,1.15812507,0.040334783,1.512726147,0.714240449,-0.323878284,1,0.35,No
0.217774231,-0.166999629,-1.047810739,-0.061568048,1.225390923,0.216341306,0.231683701,3.350914054,-1.502809087,0.083768495,-0.492555924,0.686653252,0.525226415,-0.751196648,-1.746999136,-0.572931115,1.823587805,1.211444471,0.96689048,1,1,No
-0.588311879,1.406000257,-0.208257523,-1.053905667,-0.024976093,-0.512364871,-0.301446469,0.744123572,-0.709575069,-0.168475738,0.091888323,-1.826529278,0.750859869,-1.66394316,-0.127170091,-0.98001394,-0.58248901,-0.520540911,-0.531272339,1,1,No
0.347514548,-2.034940477,-0.073212904,-0.537751174,-1.015092402,0.678224931,-0.400006654,2.531535806,1.260330203,1.912762151,-0.977549747,0.629282495,2.109493448,-0.204939867,0.881218838,-3.148156547,-0.787345465,-0.547465231,-0.519833544,1,1,No
1.491289475,0.974491462,-0.410929384,-2.039121469,0.676111111,-0.816146868,-0.077283767,-1.024563359,0.840449478,1.944366739,0.533255578,1.365875082,0.994427554,-1.803971303,1.244360309,1.23909405,0.834895004,0.097755344,-2.283588299,0,1,No
-0.584238149,1.451641944,-0.217839828,0.434110809,0.287955922,-0.993747034,-0.099569974,0.90346065,1.38337879,0.925663606,-1.553408877,-0.62516236,-0.645217383,-0.727059822,2.113114051,-1.887875606,0.336990127,-0.320372115,-0.952003487,1,1,No
-0.550666932,-0.483845076,1.870362735,-0.037027566,0.756619942,-1.824183674,2.076549337,1.325698197,-0.631681858,1.210260178,0.672194889,-1.037555102,-0.550647305,1.13115944,-1.642619905,-3.500136884,-0.156334955,-0.845493545,-1.571996245,1,1,No
-1.096923983,0.385591619,0.006669134,-0.228203888,-0.236080806,-0.187984916,-1.461509413,-0.364052,-0.172265865,0.616462727,-0.210393158,-0.504068192,-1.6203686,0.509048713,-1.651485583,1.649191874,0.473945096,-0.563422364,-0.177162388,0,1,No
3.331867881,0.928975918,0.744152595,-1.735312948,0.660005822,-1.087845289,1.901264337,-0.043830703,-0.796466294,-0.011817177,-0.685439957,-1.870620766,-1.454032529,-0.303857993,0.847421547,0.933707405,-1.718360771,0.911768294,-0.768110059,0,0.95,No
-0.43335025,1.115718178,0.525520139,-0.704041309,2.003347882,-0.069916545,-0.273381343,-2.103063088,-0.460421557,0.032829603,0.901842008,-1.338800621,1.529122583,1.001925177,0.602389247,0.15625133,0.341938453,1.11063978,-0.33093268,0,1,No
-0.451698069,0.795663347,0.030389539,-1.209509583,-1.349055736,-0.458317877,1.019444796,-0.680833555,1.561404225,-0.06066129,0.573152206,1.629321245,1.317174023,0.088639497,-0.14993076,1.895916115,1.469449864,0.051942339,-0.235604702,1,0.35,No
0.047601107,-1.301298212,-0.22957796,1.157696092,0.261253012,-1.23206369,-0.342254311,1.601685327,2.660038932,1.391105581,0.772164194,-0.754374169,-0.989119097,0.708789263,0.895274939,-2.484966577,-0.175827651,1.174724782,1.341068322,1,1,No
0.263840544,-0.76897704,0.144196199,-1.277074981,-1.791120638,-0.408257531,-0.46753554,0.725203826,0.901014663,3.226431333,-1.12319619,-0.284779155,0.353798024,0.904260842,0.860495185,-0.400764102,2.508112039,0.988426779,-0.218256036,0,0.5,No
1.412271478,0.16492184,1.269538713,-0.710284255,-0.684441846,-2.066311191,1.265605558,-3.016132051,0.939434337,0.874442725,-1.427187021,0.28588992,-0.703991692,0.50158754,1.004805689,1.953783959,-0.456043691,-2.18768826,0.868446744,1,0.4,No
-0.45359165,-0.998936336,-0.379199713,-0.061844813,-1.197722753,-0.127095552,0.676788273,0.778023959,-0.401748295,0.913075403,-1.211827828,1.495350327,-0.759010013,-0.103097627,-1.271610872,0.830699558,-0.12849864,1.444758837,0.16784728,0,0.95,No
-0.025902038,0.514408228,-0.410808011,-0.841369768,0.214041665,-0.660054031,0.335617515,-2.131768339,0.920639514,0.583674415,-0.213743189,1.431103916,0.792964223,-0.24737905,-1.095794884,1.777494529,-0.957714705,0.828847908,-0.220938043,0,1,No
1.8057369,0.423176981,0.049150167,-1.411727107,2.176303493,0.508269765,0.176040592,-4.972198293,0.884534832,0.909108184,-0.158518447,-0.001976717,-1.151843623,0.659600515,1.30771907,1.163851539,-1.075685845,-0.916841221,0.572475395,0,1,No
-0.677959028,0.89495241,-0.813464116,-0.209805077,-0.495454055,1.233563856,-0.542459819,-1.603565817,0.090096803,-1.138407607,0.571929583,0.560466226,1.326931278,1.058112974,0.056374391,0.297778874,-0.039382534,-0.777689978,1.781844464,1,0.25,No
1.470593871,-0.958260279,0.542546748,0.975876112,1.170792508,-0.014898793,0.039339571,-0.23927671,0.132127134,1.108152932,-1.411650656,-0.947473053,-0.655279233,0.419585441,1.092467225,-0.503311972,-0.939501253,-1.163476302,0.948283271,1,1,No
1.311172443,-1.336096113,-0.396127342,-1.908953941,-0.189486382,0.220133608,-0.67155786,0.758114687,-0.755432904,-0.876374664,0.420406013,-0.92398428,1.194937108,-0.215646597,1.077535732,-0.615158249,-1.241595033,0.220001116,1.10314964,0,0.05,No
-0.472905547,0.027357285,-1.215353414,-0.129497867,-0.469540925,0.828398955,0.119743772,-1.147552438,0.141230862,0.070856177,0.704475684,0.392035443,-0.748275796,0.155543424,2.617758064,0.553515999,0.623823413,0.688338277,0.567377341,1,0.5,No
-2.499070918,0.414035991,0.573864232,0.306837156,2.035835835,0.771477896,0.623951282,-0.511660792,-0.333315049,-1.164903168,-0.437768019,0.716771535,-0.67664514,-0.460828216,-1.359475015,0.113600597,-0.245897086,-0.718024588,-0.552379771,0,0.95,No
-0.473558113,-0.551562873,-0.630544059,-0.03469772,0.811194187,-1.835773451,-0.779945141,-1.792110049,-0.746269906,-0.899767879,1.044009843,0.733985507,-0.170708223,0.499177381,0.717609916,-1.397522541,0.998683445,-0.125636187,1.688535737,1,1,No
1.098913749,1.651799622,0.254559779,1.221463873,1.333893721,-0.788923179,-1.716140649,-2.526072345,1.374811376,1.224590867,-0.458652802,-0.178672964,-1.120066199,1.69755697,-0.793899767,1.123645523,-0.674825237,-0.27042557,1.909913994,0,1,No
2.095345261,-0.502382213,-0.870624607,1.093830452,-0.744128707,-0.431700101,-0.353029438,-1.573255359,-0.890012128,0.927889495,-0.445368863,-0.777534261,-0.257234195,-2.764743339,0.972907278,2.556285617,-0.989586913,-0.260275951,-0.50448389,0,0.7,No
0.574802876,-0.44180659,2.402318067,0.93552266,0.557471165,0.920285278,-1.034149161,1.017941733,1.921019747,1.483536485,-0.228493109,1.692154813,-1.424964818,0.473716558,0.819056942,0.195050998,-0.855762623,-0.546706557,0.595473339,1,0,No
0.350922427,-0.091180401,-1.429719852,1.051594501,-1.584649958,0.933500392,0.288163962,-0.612318449,0.933178524,-0.19794398,0.156060266,0.774320829,-1.440549738,-0.961058557,-0.210472624,4.285198817,-0.407946099,-0.692901542,-1.310747916,0,0.45,No
2.00827926,0.079833667,1.588628059,-1.121856205,0.85283104,-0.287724403,0.72539713,1.050023522,-1.466183749,-1.679734119,-0.195714382,0.505677446,-0.832214564,0.507445818,1.123395382,-1.711114456,-0.935586354,2.340852669,-1.982484815,1,1,No
0.129845048,1.623152766,-1.856928312,-0.221595177,-1.551722623,0.850820192,-0.479301416,-2.010119814,-0.588319964,0.753388828,-0.294841982,-1.059548892,0.204811945,0.236753933,0.469080478,3.291637979,0.647535815,-2.583749729,0.564231757,0,0.5,No
1.335784849,1.00257822,-0.564996492,-0.72569814,-0.925374908,-0.650437543,-1.460370365,0.02479793,1.827154442,0.360698889,1.200520615,0.963749947,0.583885965,-0.259530597,0.722841175,-0.694057779,-1.886955983,1.138729246,0.68365191,0,0.3,No
-0.303011425,-0.597333767,1.922640483,-0.595281198,0.906319963,-0.13295149,-0.091482058,1.904630427,2.370233898,-1.71277159,-1.492282359,-0.8037119,1.016770875,-0.889840839,-0.001758157,0.144867727,-0.196711996,0.341689046,-0.654510837,1,0,No
0.60236977,0.172484128,0.568980146,1.343815711,-1.833811952,-0.157188668,-0.50502592,-0.675696491,1.222064069,-0.115593982,0.459746162,-0.922271424,-0.23381268,1.025735667,0.200738422,2.292414318,-0.500348206,0.280410855,1.360354975,1,0.75,No
0.467534021,-0.672726824,1.266203057,0.310694585,-0.196043499,-0.707087682,-0.766567582,2.217440629,-1.62214821,1.456064378,-0.517394479,-0.694493436,-0.759916744,-0.182732844,1.240638586,0.327941483,0.104144473,1.079885233,1.769132107,1,0,No
0.407651271,0.479410487,0.718140617,0.172979272,0.20530774,-0.035756203,0.574263489,-0.050966018,2.473717361,-0.262870054,0.219797202,-1.355591053,3.968535121,-0.077724989,0.050101155,1.295393201,-0.465872552,-0.558863799,0.751413173,0,1,No
-0.457101372,0.894723977,0.432113138,-0.465749863,2.518185348,-0.315928212,-1.81094377,-0.108246499,-0.412332857,0.857156715,1.117443753,0.266937004,0.512306938,-0.484862099,-0.307694154,0.291813057,-1.397599441,-0.08742032,-2.127034756,1,0,No
0.655256405,0.095728718,2.073163276,-0.464258617,-0.086701499,-0.613655996,0.546124036,0.177908179,-0.265247371,0.870029812,0.614558379,1.389343694,1.090802783,1.6589173,0.531457274,1.740408032,-0.938592647,1.903686775,-0.008512703,0,1,No
0.549007412,1.17267904,-0.433051673,-0.583362432,0.380902541,-0.488886121,-0.881991232,-1.446016939,-1.165508632,1.009196766,0.019905669,0.512844967,0.747135814,0.641855247,1.060026183,1.222075099,0.777481043,1.158761662,-1.276752279,0,1,No
0.819598931,0.619292517,-0.400268621,1.176654646,-2.093047316,-0.269256692,-0.143719041,0.836673172,-0.880092588,0.869135778,-0.169692988,0.297033771,0.138531535,-0.397226126,1.498516316,-2.279021142,-0.091700428,-0.274457347,1.505562707,1,1,No
0.450401734,-1.473152829,2.114442749,0.501598069,1.353569285,-0.928946514,-0.543041568,-2.025350779,-0.773959676,-0.157941199,-1.518532798,-0.910896185,1.479349618,0.863225511,-1.84094845,0.871872362,-0.014308087,1.460967901,-0.388019689,0,1,No
-0.364954349,-0.454787853,0.150158918,1.145629355,-0.077865042,0.034872806,0.0038531,-2.410960152,0.997574174,1.146161645,0.046358832,1.961059559,-0.576123655,-2.161621438,-0.573426066,0.577510728,1.473782818,-0.267802398,0.065234943,1,0.1,No
-0.635065216,0.274500524,0.644924994,-0.422997786,-1.690440747,0.246949805,-0.688486016,-1.694895191,1.105236758,0.482022466,1.682945173,1.032709682,0.330441737,0.177065259,0.443768371,2.157330603,1.157800277,-2.264470633,1.634442352,1,0.55,No
-0.349390564,0.039350135,-0.35501658,0.320817623,-1.103105826,0.054435257,-1.999089624,1.59282799,-0.050291101,-0.646648818,-1.861711284,-0.185822859,0.922019815,1.003938401,1.041172872,-1.734341149,0.384501052,0.481007982,-0.00207506,1,1,No
1.335943462,-2.056800877,-0.292447248,-0.049429158,-0.933261516,-0.2063359,-0.940100012,0.844397038,-0.556281817,0.057144309,1.193564368,0.839318419,0.589366028,0.306934488,-0.462980828,-0.159927123,-0.099385082,-0.625691988,-0.967307267,0,0.8,No
1.823489063,1.077526887,2.07746945,-0.208999446,-0.601211688,-1.242979623,-1.069031889,-0.942780312,1.425908137,-0.559899281,-1.028389444,-0.015381778,-1.05604781,-0.851221921,-0.011770261,2.23592182,1.455397689,0.533903552,-1.087446211,0,0.75,No
-0.669464268,0.521546907,1.482153482,0.718168471,3.565921135,0.062968552,0.558476821,-0.071369072,0.996402934,0.182035052,0.357503501,0.16249013,-0.993486584,1.114943399,-0.6746508,1.809878862,-1.364622294,1.665923539,0.831397677,1,0,No
-0.850220862,0.033757925,-0.453642173,0.377524895,1.580912991,0.001217154,0.864754353,-0.00299117,-0.923116402,0.168267596,-0.734583909,-0.593801787,-0.358159816,0.411667758,-0.472086728,0.162507134,-0.241336135,1.214513581,-0.096629571,0,1,No
-0.988145733,-0.56291188,0.115026236,1.213450345,2.350960954,0.370075994,-0.886841926,-0.639033295,1.755801378,0.683508475,1.061291142,-2.510481702,-0.661558146,-0.485235316,0.120540485,1.300356436,-1.257593709,-1.232294684,-0.5580614,1,0.1,No
2.842606811,1.153437507,-1.494927479,1.132810261,-1.976671624,-2.274970458,-1.138772573,-1.350607149,-0.593965609,0.180513533,1.725878037,0.649820518,-0.796874542,0.734368422,-0.011938371,2.721526673,1.929759023,1.644488536,0.475393873,1,0.85,No
-0.432005032,1.116366667,-1.538140266,-1.029192565,2.777060672,-0.283122741,2.186066206,0.743461539,-1.163681208,2.061194922,0.822841522,1.818805794,1.058555667,0.623646542,0.697379307,0.815017423,0.676492343,1.791589405,-1.206072386,1,0.05,No
-0.346329056,-0.948732606,-0.292990087,-2.269744345,-0.942975754,1.41710357,2.350641101,0.64079645,-0.742022804,-0.372563042,-1.038084883,-0.384348634,-2.180049846,2.163022646,-2.691832344,0.00667255,-0.701459613,1.068141275,-1.632746389,1,0.3,No
